N,P,K,temperature,ph,Soil_moisture,Conductivity,label
5,23,15,25.66901098,7.408939392,0.620209558,1.612358255,orange
0,18,14,29.77149434,7.207991261,0.961609198,1.039923497,orange
39,24,14,30.55472573,7.189259647,0.409801633,2.440205016,orange
13,23,6,23.96147583,7.365338111,0.594320853,1.68259282,orange
21,17,15,23.98289638,7.455991072,0.471375403,2.12145138,orange
33,12,8,25.26052689,6.822282114,0.495481639,2.018238256,orange
6,9,12,31.08368929,7.028746406,1.188284789,0.841549105,orange
19,7,10,14.78003032,6.118430299,0.438334176,2.281364438,orange
24,18,6,26.56608303,6.285312759,0.574293396,1.74127024,orange
9,11,8,24.85903405,6.559236744,0.92353693,1.082793733,orange
31,8,7,34.51465139,7.163245982,0.772057639,1.295240083,orange
22,17,5,24.12188673,6.945562889,0.570951971,1.751460807,orange
13,5,8,23.85340379,7.474710503,0.955900146,1.046134373,orange
16,8,9,24.60297538,7.601189843,0.775847739,1.288912695,orange
4,13,6,15.63211033,7.561143224,0.723135232,1.382867209,orange
0,25,14,19.33516809,6.361671475,0.521414566,1.917859731,orange
8,7,10,28.2620488,6.929216014,1.170481952,0.854348927,orange
4,23,5,22.67594476,7.477935216,0.739873274,1.351582812,orange
33,14,8,21.03200078,7.684420446,0.400581832,2.49636883,orange
30,7,15,33.23453301,7.825531916,0.658356404,1.518934112,orange
21,29,12,22.30318989,6.438668989,0.375857901,2.660579959,orange
11,14,5,11.50322938,6.946354724,0.416774313,2.399380119,orange
9,8,15,14.34320488,7.994465371,0.479475153,2.085613811,orange
5,18,14,33.1056981,7.434118807,0.921775624,1.084862708,orange
29,25,14,30.49183837,7.781988584,0.46311527,2.159289629,orange
33,12,15,30.25578031,6.052318465,0.520929672,1.919644923,orange
8,16,6,12.22816189,7.106650373,0.44093873,2.267888785,orange
15,14,8,10.01081312,6.22094286,0.297589544,3.36033312,orange
16,7,8,22.79196751,6.420457311,0.767482823,1.302960757,orange
0,12,7,20.18432263,6.969249676,1.114964349,0.896889664,orange
5,25,6,30.72119881,6.011302181,0.881144411,1.134887752,orange
6,8,11,24.35590861,6.600948788,1.014236344,0.985963484,orange
10,5,5,21.21306973,7.817846496,1.110653487,0.900370829,orange
1,17,6,10.78689755,6.8198271,0.491120731,2.03615921,orange
1,30,10,11.89925671,7.291405641,0.314616017,3.178477716,orange
0,23,15,22.56664172,7.598729065,0.620174782,1.612448666,orange
24,27,9,18.86883219,6.157135092,0.331147203,3.019805061,orange
36,11,13,17.34083741,7.1917274,0.305680624,3.27138825,orange
40,21,8,34.90665289,7.418761774,0.520386274,1.921649456,orange
40,22,6,24.53610067,6.488221135,0.375530892,2.66289677,orange
32,18,13,13.8377282,6.044167236,0.235519495,4.245933013,orange
9,10,10,22.3551049,6.010391864,0.805348445,1.241698555,orange
13,16,8,34.74004942,6.949838549,0.965947282,1.035253185,orange
15,9,11,11.54785707,7.907956251,0.358510202,2.789320902,orange
29,11,5,23.13338811,7.639788459,0.536297514,1.864636652,orange
1,15,9,29.98364695,7.53350946,1.239345878,0.806877255,orange
18,5,11,20.87947369,6.251586885,0.643513932,1.55396791,orange
14,22,9,17.24944623,6.543191814,0.40554325,2.465828247,orange
33,15,7,15.83388699,7.651225301,0.306070673,3.267219272,orange
4,6,7,23.01014302,6.708889665,1.412361354,0.7080341,orange
17,16,14,16.39624284,6.625538653,0.370132826,2.701732807,orange
12,20,10,24.45132792,6.528354932,0.605983998,1.650208592,orange
34,29,8,31.87859192,6.450640306,0.463078759,2.159459875,orange
39,28,10,31.34920143,7.181907673,0.420119499,2.380275141,orange
31,25,12,18.05142392,7.016482298,0.280167999,3.569287014,orange
12,6,8,30.84835031,6.388617138,1.22493655,0.816368815,orange
12,29,13,22.45616931,7.57125447,0.434373506,2.302166193,orange
26,11,11,13.70319166,7.609348255,0.306316493,3.264597314,orange
19,24,15,20.48954522,7.137136973,0.3705094,2.698986852,orange
39,21,9,13.20844373,6.354022554,0.205919474,4.856267253,orange
16,29,13,32.31944397,6.196907944,0.574473172,1.740725327,orange
36,29,13,20.68185224,7.829507245,0.277972465,3.597478626,orange
37,23,12,31.52675982,6.395258356,0.451760553,2.213562015,orange
39,9,15,25.35467646,7.992041984,0.418328198,2.390467593,orange
31,5,14,17.66545409,6.583411671,0.373309082,2.678745438,orange
18,12,8,12.59093977,6.206053072,0.35765631,2.795980311,orange
20,20,10,11.86631922,6.976997772,0.257326384,3.886115302,orange
5,8,5,11.03367937,6.562594972,0.668537743,1.495801861,orange
20,8,12,25.2990432,7.260416405,0.65747608,1.520967881,orange
25,21,11,32.23797837,6.460044778,0.583122428,1.714905743,orange
14,19,14,17.68408797,6.699164936,0.397533787,2.515509458,orange
37,18,12,10.2708877,7.401121811,0.168222204,5.944518461,orange
26,15,6,17.22034507,6.912033409,0.387666916,2.579534022,orange
13,22,5,19.667056,7.764040111,0.5166764,1.93544741,orange
32,25,9,10.35609594,7.796034006,0.17206206,5.8118565,orange
19,7,9,27.255435,6.969883483,0.807298143,1.23869974,orange
28,7,9,34.5917846,6.730757538,0.808904195,1.236240343,orange
24,30,11,32.39523995,6.601395755,0.513772922,1.946385176,orange
7,17,10,10.16431299,6.465913274,0.328362147,3.045418024,orange
18,23,8,21.49118657,6.41354791,0.459003808,2.178631165,orange
7,20,12,16.53460397,6.475275337,0.44960523,2.224173415,orange
20,23,11,31.8520694,6.407715561,0.608371656,1.643732069,orange
18,14,11,28.04799508,6.550814117,0.675534769,1.480308706,orange
34,11,10,31.75048899,7.36220835,0.595463436,1.679364238,orange
20,29,10,29.07412717,7.36549204,0.509730969,1.961819196,orange
37,24,13,19.14381903,7.8546243,0.272213771,3.67358344,orange
12,8,10,16.14820285,7.995848977,0.571606762,1.749454463,orange
34,10,14,34.05296914,6.725600855,0.604361537,1.65463872,orange
6,13,9,34.51423957,7.786725333,1.268365699,0.788416149,orange
27,30,5,32.71748548,7.656978112,0.543830411,1.838808533,orange
13,8,12,25.16296632,7.105904818,0.792817161,1.261324866,orange
6,7,7,27.68167318,7.199106204,1.434083659,0.697309389,orange
40,17,15,21.35093384,7.871063004,0.310429637,3.221341914,orange
31,26,9,11.69894639,7.566165721,0.192408279,5.197281568,orange
61,68,50,35.21462816,6.793245417,0.202316358,4.94275405,papaya
58,46,45,42.39413392,6.576261427,0.291235798,3.433643826,papaya
45,47,55,38.4191628,6.751452932,0.26815757,3.729150737,papaya
39,65,53,35.33294932,6.560743093,0.231420059,4.321146588,papaya
31,68,45,42.92325255,6.938313356,0.305022587,3.278445735,papaya
70,68,45,33.83508569,6.991626158,0.19035566,5.253324238,papaya
68,62,50,33.20258348,6.977700268,0.190014353,5.262760344,papaya
34,65,47,23.48546973,6.833768535,0.167708697,5.962719997,papaya
38,68,54,29.33710543,6.739170045,0.189606909,5.274069419,papaya
69,64,47,40.21199348,6.993473247,0.228955519,4.367660596,papaya
58,51,47,42.13473976,6.757470637,0.276504742,3.616574503,papaya
59,47,53,32.86316618,6.850663232,0.212975888,4.695367207,papaya
44,64,54,29.80744318,6.74274935,0.190169402,5.258469489,papaya
56,57,48,31.56213762,6.506120752,0.202249302,4.944392837,papaya
69,60,54,36.32268069,6.98992719,0.203949075,4.903184782,papaya
56,58,49,37.13165026,6.69215564,0.233936505,4.274664193,papaya
49,55,53,38.4418717,6.544029776,0.251222113,3.980541319,papaya
38,51,52,32.66160599,6.927803911,0.238734794,4.188748453,papaya
54,65,47,27.92765919,6.721835879,0.174263007,5.738452562,papaya
57,57,51,39.01793345,6.99223441,0.24253293,4.123151442,papaya
39,52,53,32.51247398,6.704204398,0.232725514,4.296907476,papaya
58,67,45,38.72382798,6.702424548,0.233669576,4.27954728,papaya
61,64,52,43.30204933,6.641098708,0.250294064,3.995300504,papaya
34,62,55,27.58548913,6.585346229,0.189307875,5.282400427,papaya
31,48,45,40.78881819,6.563134737,0.337006598,2.967300952,papaya
47,46,52,23.19451074,6.502289473,0.166858695,5.993094944,papaya
32,68,52,32.68067385,6.800321319,0.221583381,4.51297384,papaya
36,59,46,34.28879307,6.721130543,0.250275128,3.995602789,papaya
61,51,51,39.30050027,6.574677594,0.247242333,4.044614804,papaya
70,54,46,39.73149053,6.919342407,0.239597003,4.173674908,papaya
44,56,49,39.23342464,6.519779583,0.270022984,3.703388447,papaya
34,68,51,27.34734861,6.687088098,0.185276788,5.397330174,papaya
50,59,47,40.76998685,6.747975732,0.267756326,3.734739026,papaya
39,70,52,26.26559543,6.65149129,0.169351524,5.904877464,papaya
34,61,49,28.12971499,6.502675132,0.202289687,4.94340573,papaya
44,60,55,34.2804607,6.825371185,0.22188969,4.50674387,papaya
31,62,52,33.7960155,6.99104104,0.239972521,4.167143793,papaya
65,62,51,31.53243779,6.511624841,0.182766504,5.471462088,papaya
44,57,53,42.30495821,6.93172108,0.281201027,3.556174775,papaya
50,47,48,24.63676897,6.712772333,0.176805303,5.655938943,papaya
43,50,48,28.28222883,6.63016515,0.207675382,4.815207231,papaya
60,46,53,24.48620746,6.761953186,0.160290613,6.238668513,papaya
70,68,55,42.84609252,6.691202286,0.227181827,4.401760543,papaya
59,62,52,43.67549305,6.608667684,0.258239844,3.872369127,papaya
60,58,51,42.07213781,6.840802254,0.254864721,3.92365015,papaya
42,60,47,33.46873719,6.834808348,0.231333807,4.322757726,papaya
35,66,47,31.7018373,6.953439161,0.22095836,4.525739598,papaya
34,65,48,41.41968393,6.665024508,0.288569278,3.465372355,papaya
36,54,46,42.54744013,6.662875839,0.320201766,3.123030874,papaya
39,64,52,28.91842453,6.678695788,0.193022094,5.180754082,papaya
37,52,47,43.08022702,6.54277684,0.324119316,3.085283566,papaya
33,47,46,29.20300896,6.839443833,0.23970642,4.171769779,papaya
34,48,48,41.04224355,6.805277038,0.323401873,3.092128037,papaya
49,54,50,25.62446619,6.762522087,0.174016119,5.746594088,papaya
40,65,49,35.32876402,6.678449318,0.235901065,4.239065219,papaya
68,52,49,24.42561272,6.577192175,0.150447413,6.6468408,papaya
50,46,52,31.18298415,6.734005648,0.217452596,4.598703442,papaya
65,63,50,31.88342554,6.524459342,0.184738346,5.413061355,papaya
40,49,47,42.93368602,6.501521192,0.323041809,3.095574542,papaya
42,53,48,23.11407669,6.758479569,0.168629907,5.93014619,papaya
49,55,51,24.87212063,6.676578778,0.166916907,5.991004843,papaya
59,62,49,43.36051537,6.941496806,0.260944208,3.832236812,papaya
63,58,47,26.83054058,6.864143752,0.16565798,6.03653384,papaya
70,65,52,30.42012134,6.583528529,0.168022039,5.951600186,papaya
63,50,52,28.64555584,6.751747609,0.179670035,5.565758351,papaya
40,64,47,32.50037548,6.893509446,0.221856791,4.507412166,papaya
63,58,50,43.03714283,6.720744449,0.257527151,3.883085709,papaya
45,58,49,30.10773379,6.827812549,0.204656143,4.886244721,papaya
66,69,47,23.69212243,6.912299695,0.135671002,7.370771813,papaya
54,67,52,35.67667332,6.586107335,0.212003892,4.716894536,papaya
69,67,52,27.71948962,6.827305908,0.152763243,6.546077332,papaya
67,68,49,35.26824831,6.821774589,0.197110045,5.073308157,papaya
45,57,47,23.16855863,6.656458831,0.162205091,6.165034592,papaya
56,50,52,33.08706051,6.770384816,0.215740889,4.635189941,papaya
70,50,53,37.4620912,6.933809743,0.222324227,4.497935359,papaya
44,47,45,38.73218907,6.579441304,0.292148449,3.422917367,papaya
50,60,47,32.57720726,6.92791761,0.213867562,4.675790895,papaya
52,51,53,38.38231475,6.985804083,0.252450736,3.96116889,papaya
35,68,45,42.93605359,6.612429546,0.296865227,3.368531944,papaya
68,69,52,25.65492304,6.813383387,0.141031339,7.090622611,papaya
32,55,52,37.58899717,6.9677596,0.277618685,3.602063028,papaya
32,55,51,29.60718808,6.57398033,0.221791218,4.508744797,papaya
48,62,47,25.34756111,6.803094965,0.167818861,5.958805802,papaya
39,69,53,25.9300384,6.964955435,0.167267319,5.978454156,papaya
49,61,45,32.76795887,6.764213299,0.217857799,4.590150106,papaya
48,57,54,29.02328049,6.617703178,0.188825663,5.295890303,papaya
69,66,49,40.00439101,6.52711001,0.222849951,4.487324295,papaya
53,55,55,33.32315744,6.709668804,0.210571518,4.748980343,papaya
38,61,52,31.22790131,6.620729882,0.21342981,4.68538111,papaya
57,64,55,26.68386496,6.583760499,0.157294687,6.357493806,papaya
51,57,55,24.70528368,6.676407337,0.157701127,6.341108779,papaya
56,65,45,38.2016825,6.751298936,0.236154714,4.234512128,papaya
54,66,52,36.56769731,6.867554147,0.218416845,4.578401454,papaya
58,55,47,26.05375792,6.742490027,0.169085987,5.91415065,papaya
68,70,54,31.29986342,6.986228647,0.168228455,5.944297581,papaya
42,59,55,40.10207731,6.979102243,0.263474855,3.795428606,papaya
43,64,47,38.58954491,6.825664782,0.257074967,3.889915894,papaya
35,67,49,41.31330062,6.617066674,0.280220534,3.568617853,papaya
56,59,55,37.03551903,6.551892638,0.223738347,4.469506512,papaya
39,64,53,23.0124018,6.598860305,0.153925653,6.496642914,papaya
18,30,29,26.7627493,6.420018717,0.360555186,2.773500534,coconut
37,23,28,25.61294367,5.740054567,0.302419814,3.306661641,coconut
13,28,33,28.130115,5.686972967,0.393650203,2.540326394,coconut
2,21,35,25.02887163,6.293662363,0.448773649,2.228294827,coconut
10,18,35,27.79797651,6.381975465,0.457110738,2.187653705,coconut
7,11,32,29.25902906,5.542169139,0.605180581,1.652399352,coconut
39,5,31,27.10134661,5.551963184,0.374684621,2.668911246,coconut
34,6,27,25.84726298,5.860740481,0.400705418,2.495598901,coconut
31,30,29,26.58580443,5.558807063,0.306508938,3.262547599,coconut
25,7,35,28.38503882,5.55771171,0.438582669,2.280071856,coconut
16,18,26,28.43647052,5.568365926,0.490607842,2.038287843,coconut
26,10,33,28.27298134,6.07071786,0.424246106,2.357122399,coconut
27,8,32,27.00648436,5.627860549,0.418007229,2.392303123,coconut
37,18,30,27.63551259,6.38488418,0.336888383,2.968342185,coconut
19,15,34,26.29644905,5.685889066,0.401418368,2.49116652,coconut
0,19,33,27.1326009,6.234458417,0.541011556,1.848389354,coconut
31,20,26,25.56567803,6.443168642,0.345008806,2.898476746,coconut
9,17,32,25.94951662,5.842317989,0.464646838,2.152172182,coconut
22,11,29,28.03380598,5.955742971,0.468287193,2.1354417,coconut
31,6,26,29.12859129,5.741367375,0.478231608,2.091037028,coconut
34,6,30,27.0828252,5.948342571,0.401183217,2.492626703,coconut
24,6,32,28.11321494,6.387067562,0.469567983,2.129617087,coconut
1,8,26,27.5136304,5.562911913,0.814675154,1.22748312,coconut
31,13,33,27.63834933,5.85971872,0.371926615,2.68870245,coconut
10,9,28,29.01256899,6.282955073,0.638565298,1.566010561,coconut
36,27,26,26.58413917,6.25449571,0.309934148,3.226491842,coconut
38,24,33,28.28905147,5.973853124,0.308305805,3.24353283,coconut
11,6,25,28.69164799,6.081568052,0.706944,1.4145392,coconut
16,14,30,29.70931288,6.37466756,0.511821881,1.953804705,coconut
33,14,35,27.14865285,6.027707171,0.343276254,2.913105662,coconut
16,6,29,29.28725038,5.868285082,0.593867655,1.683876858,coconut
32,11,31,25.06871967,6.205931638,0.352279996,2.838651109,coconut
38,14,30,26.92449525,5.570745386,0.340542625,2.936489962,coconut
8,6,33,28.27804288,6.095261013,0.622937083,1.605298557,coconut
23,6,33,29.18032562,6.025789594,0.486779445,2.054318458,coconut
29,25,35,28.3575072,5.542873799,0.329859631,3.031592546,coconut
24,14,33,29.38072512,6.366219551,0.427897537,2.337008077,coconut
32,12,30,25.39241091,5.579845008,0.356654201,2.803836309,coconut
30,25,31,26.31270635,5.804965067,0.317589609,3.14871763,coconut
14,21,35,29.52501367,6.121005506,0.436071624,2.293201266,coconut
27,22,29,28.83214859,6.000248647,0.382463443,2.614628972,coconut
40,5,29,28.48444906,5.820978791,0.398438501,2.509797617,coconut
17,11,32,28.74013335,5.620733794,0.495668889,2.017475823,coconut
30,30,35,25.00872392,6.001936419,0.273776041,3.65262057,coconut
28,10,30,29.8690834,6.305740522,0.453957109,2.202851284,coconut
39,7,29,27.54273211,6.362544111,0.380569761,2.627639138,coconut
32,20,35,26.52166434,5.588655387,0.316340969,3.161146031,coconut
7,15,32,25.03512351,6.182232762,0.482131917,2.074121138,coconut
29,17,29,29.20394909,5.959493188,0.402719321,2.483119005,coconut
34,15,34,27.05826457,5.677282678,0.33805138,2.958130208,coconut
14,23,25,26.18552389,5.612122797,0.438476192,2.280625536,coconut
18,19,29,27.59376845,6.206077742,0.433238916,2.308195232,coconut
7,21,35,25.76011662,5.764812076,0.424763756,2.35424983,coconut
24,27,34,28.87862994,6.203376525,0.351513293,2.844842624,coconut
39,29,29,26.50908611,6.143662699,0.283598826,3.526107687,coconut
29,8,28,26.87037587,6.100429497,0.428775013,2.332225453,coconut
10,24,27,27.57283516,5.708409601,0.468407134,2.134894898,coconut
0,29,32,28.05912437,5.868255858,0.476379088,2.099168551,coconut
32,11,31,29.51611558,6.461225827,0.41237994,2.424948215,coconut
37,10,32,28.96318258,6.165084855,0.379280792,2.636569056,coconut
20,29,27,25.09897688,6.047044342,0.343407591,2.911991545,coconut
31,29,35,27.1872282,6.137102505,0.296707665,3.370320747,coconut
17,30,27,29.03065024,5.894027065,0.405819598,2.464149108,coconut
1,12,30,27.754298,5.56222383,0.668704605,1.495428614,coconut
6,13,29,27.31155708,5.832608028,0.589824106,1.695420703,coconut
15,28,32,28.84270971,6.218571874,0.397902796,2.513176609,coconut
27,24,29,26.61423461,6.142010637,0.345177933,2.897056577,coconut
3,23,30,29.70143197,6.078807239,0.548239857,1.824019155,coconut
8,26,26,25.54759871,5.702484758,0.442459979,2.260091418,coconut
20,28,26,26.37978453,5.547594847,0.369997088,2.702723972,coconut
26,18,27,27.45907759,5.836075368,0.400832079,2.494810304,coconut
1,6,35,27.02269204,6.231662767,0.667206953,1.498785339,coconut
27,30,31,28.98545306,5.718120393,0.340743785,2.934756391,coconut
23,7,34,26.1055118,5.852038202,0.423523622,2.361143389,coconut
0,26,31,25.0707247,5.547933273,0.457381135,2.186360397,coconut
38,6,25,25.54963273,6.156259104,0.384777286,2.598906008,coconut
25,12,26,28.56973521,6.436314406,0.469360876,2.130556786,coconut
40,5,32,26.07010807,5.981169595,0.351559845,2.844465925,coconut
0,19,31,25.51791333,6.271952833,0.530358267,1.88551789,coconut
26,9,32,25.9490364,6.470465614,0.402224424,2.486174237,coconut
35,30,34,28.2974764,6.141502001,0.295934105,3.379130634,coconut
19,30,30,29.56549169,5.826381164,0.386904958,2.584614074,coconut
31,13,33,29.69952329,6.342463714,0.398695108,2.50818227,coconut
17,29,26,26.14162144,6.071897347,0.376966964,2.652752348,coconut
2,30,30,26.00175125,6.331051715,0.435512117,2.296147366,coconut
30,13,25,27.15116142,6.413184638,0.413987668,2.41553089,coconut
8,15,33,28.97318719,5.50158009,0.535235486,1.868336512,coconut
18,12,35,26.13958446,6.338720873,0.417532069,2.395025616,coconut
8,28,30,25.51618488,6.015672239,0.401760377,2.489045853,coconut
40,22,29,27.55821802,5.735364307,0.313826572,3.186473327,coconut
27,10,33,27.81132822,6.465906333,0.411590403,2.429599894,coconut
21,20,31,25.60033702,5.855457599,0.369449125,2.706732623,coconut
3,9,35,26.91641934,6.318552973,0.593966369,1.683597005,coconut
22,16,27,29.1797902,6.006784979,0.464304465,2.153759174,coconut
27,8,30,26.44600063,6.008386283,0.422246164,2.368286763,coconut
22,8,33,28.43572863,5.665785202,0.467233788,2.140256176,coconut
28,27,32,28.94099669,5.764615485,0.344149387,2.905714893,coconut
23,21,26,26.45488737,5.901495544,0.392212677,2.549637121,coconut
37,5,34,25.79490531,5.779032666,0.352564544,2.836360089,coconut
19,26,29,26.93141945,5.67154928,0.377451614,2.649346201,coconut
133,47,24,24.40228894,7.231324765,0.124521024,8.030772364,cotton
136,36,20,23.09595631,6.925412377,0.125499772,7.968141938,cotton
104,47,18,23.9656349,7.633437412,0.14772565,6.769305114,cotton
133,47,23,24.88738107,6.827354668,0.127524045,7.84165843,cotton
126,38,23,25.36243778,6.176716425,0.140975603,7.09342594,cotton
126,50,19,24.69457084,6.628722836,0.13176703,7.589151857,cotton
113,41,20,25.0017188,7.256877571,0.149435166,6.691865309,cotton
121,45,22,22.45942937,6.443785385,0.124784199,8.013835163,cotton
121,47,16,23.60564038,7.723240151,0.133726306,7.477960222,cotton
129,60,22,24.58453146,5.947448589,0.121253704,8.247170769,cotton
107,45,25,23.0865933,7.227745516,0.136082448,7.348486264,cotton
122,59,18,23.5000992,6.219469084,0.123116076,8.122416092,cotton
140,38,15,24.1472953,6.021439523,0.130296867,7.674781629,cotton
102,49,21,24.69315538,6.253343655,0.14937881,6.694389905,cotton
111,40,25,24.484692,6.187455799,0.144799386,6.906106615,cotton
131,35,18,24.49112609,7.057693366,0.138538729,7.218198182,cotton
135,43,16,23.47986888,6.720449769,0.126184891,7.924879049,cotton
100,46,18,24.18586246,6.431689506,0.153572332,6.511589598,cotton
123,39,24,25.00755095,7.453106264,0.139825543,7.151769129,cotton
117,56,15,25.99237426,7.368258226,0.143576459,6.964930102,cotton
121,36,24,23.66457347,7.352401887,0.136268362,7.338460575,cotton
101,58,18,25.66891439,6.652143699,0.150671833,6.636940575,cotton
107,42,24,22.04612876,6.144631795,0.133214617,7.506683739,cotton
100,41,22,22.4204752,7.318802162,0.143683897,6.959722149,cotton
125,39,21,25.03149561,7.954629324,0.140710787,7.106775683,cotton
105,60,23,23.53371386,6.207652157,0.130498478,7.662924622,cotton
102,46,19,22.77076388,6.631005298,0.142339903,7.025436828,cotton
131,49,22,25.49848236,7.306918817,0.131180606,7.623078079,cotton
139,35,15,25.248679,5.898293044,0.138881899,7.20036235,cotton
108,36,19,22.78249615,7.238566893,0.145904884,6.853780149,cotton
118,45,23,23.37044424,7.977651226,0.131023894,7.632195711,cotton
107,51,22,24.86560781,5.983075895,0.143697821,6.959047756,cotton
125,60,17,24.14386157,6.785723961,0.124474562,8.03376997,cotton
113,37,20,25.03300222,7.393441155,0.153135307,6.530172685,cotton
131,52,16,23.65724079,6.486068274,0.123905733,8.070651607,cotton
115,48,16,25.54359718,7.175934962,0.148288252,6.743622531,cotton
113,38,25,22.00085141,7.388265888,0.130686656,7.651890657,cotton
111,41,18,23.64328417,6.10539819,0.144960495,6.898431184,cotton
111,53,19,23.96436009,6.419536555,0.136417268,7.330450264,cotton
122,48,16,24.65425757,6.307585854,0.137926116,7.250258539,cotton
108,46,17,24.3017998,6.93221485,0.147963742,6.758412498,cotton
132,41,22,24.29144926,7.810865753,0.12969974,7.710115699,cotton
103,42,17,24.29470232,6.527541661,0.156140138,6.404503123,cotton
133,50,25,25.72180042,7.569454601,0.128470194,7.78390665,cotton
127,37,18,24.87663664,7.041065585,0.142179322,7.033371552,cotton
110,39,25,22.60612115,7.208795456,0.135667363,7.370969542,cotton
131,38,19,23.86814008,6.814341946,0.132277341,7.559873774,cotton
108,38,24,23.41022496,7.442217061,0.143589559,6.964294687,cotton
122,40,17,24.96440768,6.854558957,0.145052557,6.894052898,cotton
111,50,15,25.16820129,7.884550475,0.148682962,6.725720199,cotton
140,40,17,22.72767171,6.006085786,0.120445034,8.302542382,cotton
100,40,20,22.45145981,7.432043735,0.146571624,6.822602998,cotton
123,50,16,23.04920461,6.498052108,0.127244469,7.858887771,cotton
107,36,21,25.29250148,6.205263534,0.160320131,6.237519854,cotton
118,50,19,22.95604064,6.360812227,0.128107169,7.805964383,cotton
103,51,20,22.80213132,7.046607434,0.136793858,7.310269726,cotton
133,57,19,23.54234715,7.947011366,0.117427498,8.515892906,cotton
129,47,20,24.41212325,6.281913858,0.12965369,7.712854139,cotton
116,52,19,22.94276687,6.114525877,0.128036186,7.810291977,cotton
114,40,23,25.53676123,6.753978061,0.149925205,6.669992561,cotton
131,60,17,25.32023717,7.425041316,0.126539602,7.902664351,cotton
107,43,18,22.426733,6.745104394,0.139444839,7.171294435,cotton
123,44,21,25.78544484,7.641116569,0.14247577,7.01873727,cotton
112,49,25,25.68959532,6.470135478,0.143492448,6.969007876,cotton
119,44,15,22.14593688,7.091992365,0.130033353,7.690334633,cotton
130,59,19,25.07278712,6.520403794,0.125349938,7.977666486,cotton
127,53,24,22.21506982,6.127939628,0.113799362,8.787395497,cotton
134,52,18,23.9643129,7.994679507,0.122374083,8.171664921,cotton
109,36,18,25.40059227,7.524707577,0.161966824,6.174103911,cotton
100,48,17,23.7805123,7.827877818,0.150184923,6.658457985,cotton
132,52,19,24.16402322,6.436691764,0.123960706,8.067072512,cotton
102,37,25,25.31468463,5.907930899,0.160455394,6.232261656,cotton
111,39,22,22.60361557,6.135025006,0.137230323,7.287019206,cotton
117,51,15,22.9535715,6.044556594,0.130893833,7.639779312,cotton
136,36,24,22.74446976,7.59781958,0.121145254,8.25455367,cotton
134,56,18,23.80834611,6.691268104,0.119270895,8.384275158,cotton
112,54,15,25.46228792,6.175492306,0.146200486,6.839922555,cotton
105,56,15,25.96779712,7.272316209,0.15322612,6.526302435,cotton
140,45,15,25.5308271,5.801047545,0.132654136,7.53840049,cotton
126,46,25,24.43847399,6.757457943,0.12912931,7.744175224,cotton
106,49,24,23.03887865,6.983395573,0.134295411,7.446270794,cotton
121,53,19,23.51308653,7.976889498,0.127010811,7.873345519,cotton
108,60,17,22.75805656,6.558902588,0.128421927,7.786832207,cotton
116,56,17,24.71252544,7.979090365,0.136045108,7.35050318,cotton
100,52,19,23.45969093,7.903528673,0.143039128,6.991094061,cotton
129,43,16,25.5503704,6.73210948,0.141225374,7.080880499,cotton
118,44,23,22.08458267,6.691690476,0.124781528,8.014006692,cotton
117,43,25,24.68854799,7.839849298,0.138857016,7.201652661,cotton
126,37,21,25.84997269,6.61448588,0.145923765,6.852893376,cotton
120,48,16,22.46054478,7.456971816,0.127502961,7.842955129,cotton
102,45,16,23.65629976,7.2942193,0.151265643,6.610886531,cotton
131,56,20,22.00817088,7.762647875,0.111150584,8.996803835,cotton
114,40,17,24.32630461,6.363406102,0.148107045,6.751873305,cotton
101,37,18,22.92360984,7.63737841,0.153356473,6.520755063,cotton
106,46,20,23.43821725,6.200671976,0.142082658,7.038156599,cotton
113,38,20,22.10718988,6.364729934,0.135129765,7.400294059,cotton
102,53,21,23.03814028,6.913678684,0.136580343,7.32169785,cotton
110,39,18,24.54795322,7.766259769,0.152981756,6.536727172,cotton
107,58,15,23.73868041,7.55606399,0.137437113,7.276055029,cotton
120,60,15,22.31871914,7.288377241,0.119583175,8.362380405,cotton
89,47,38,25.52468965,6.002524871,0.152440745,6.559925952,jute
60,37,39,26.59104992,6.033485257,0.202875367,4.929134643,jute
63,41,45,25.29781791,7.121933579,0.176495422,5.665869332,jute
86,40,39,25.72100868,6.207459637,0.161945507,6.174916597,jute
96,41,40,23.58419277,6.090060478,0.138893744,7.199748296,jute
100,35,36,25.31042337,6.346715209,0.153862125,6.49932529,jute
63,37,43,23.41798979,6.661957897,0.170755173,5.856337939,jute
70,43,40,24.35564134,6.176860192,0.165723146,6.034160128,jute
67,55,44,26.284017,7.251847296,0.164361548,6.084148093,jute
74,40,40,25.13842773,6.386259978,0.16973005,5.891708621,jute
89,53,44,24.88692811,7.319735475,0.139177033,7.185093543,jute
74,46,45,25.75734909,6.025028997,0.162165752,6.166530154,jute
89,41,38,23.12844351,6.344751947,0.143621688,6.962736736,jute
60,55,40,24.9949957,7.02777956,0.16770965,5.962686118,jute
67,43,38,25.21622704,7.299304715,0.177136669,5.645358494,jute
70,38,35,24.39736241,7.014063944,0.177603933,5.630505944,jute
74,49,38,23.31410442,7.488014404,0.151019282,6.621670995,jute
90,40,39,25.72668885,6.626503893,0.158146088,6.323267388,jute
82,35,44,26.96656378,6.239011,0.173705365,5.756874576,jute
73,45,37,23.70467146,6.742688094,0.159384977,6.274117033,jute
