pH,P,K,soil_moisture,Temperature,crop
6.429113974,10.94299465,144.2278586,79.91348409,61.92087207,Carrots
6.244411637,18.51085263,119.3546524,76.17604448,68.42435379,Carrots
6.219714614,19.64181665,117.3885504,71.74447205,63.52048038,Carrots
6.357570405,14.13251283,101.9820013,77.9201485,73.66372634,Carrots
6.765404717,15.58805887,121.010714,74.60268452,55.26480757,Carrots
6.03968836,16.75256873,126.1395376,74.83998577,69.61747205,Carrots
6.217449745,17.16832522,108.4656853,74.06986736,52.71567404,Carrots
6.783284238,12.52070457,143.427775,71.20034859,53.07754382,Carrots
6.791052606,16.61916518,143.5329662,73.55553463,73.92004227,Carrots
6.415990549,18.94030528,141.0914329,73.44661579,50.02840096,Carrots
6.613422718,16.51427225,102.777269,78.63407279,52.85003407,Carrots
6.586484354,14.58600758,145.7528905,77.15105493,70.89927323,Carrots
6.699331376,13.40736944,138.8848431,77.13236834,59.99065677,Carrots
6.375253609,19.89779803,142.5822397,71.13045836,68.51120664,Carrots
6.635628894,16.22049032,120.6065495,72.82523772,53.69889025,Carrots
6.534450164,13.79109451,117.3729217,77.3534715,60.31132461,Carrots
6.155214477,18.83060599,143.1582018,75.10134165,55.5963099,Carrots
6.620177577,17.94436541,121.1095046,77.65426936,68.78217187,Carrots
6.408199172,14.8615435,133.9380497,79.33954212,73.53439631,Carrots
6.009687246,19.84853519,142.8383443,74.2310737,55.96613531,Carrots
6.491909254,10.51835266,144.5725505,79.10319342,59.89910565,Carrots
6.25558059,17.30100066,114.2152999,70.32853942,53.00962299,Carrots
6.199455444,16.22022069,133.8201795,79.27040663,56.17207573,Carrots
6.366588903,17.51864067,136.3740375,74.01360064,54.77946515,Carrots
6.009668532,11.49597419,131.0431014,74.95220406,65.02052656,Carrots
6.748056529,17.5728804,119.8909697,78.2900627,60.61031417,Carrots
6.715523568,11.86984126,139.6486549,73.48008982,72.10623895,Carrots
6.318821963,18.34805166,119.2257428,76.9811019,65.54214028,Carrots
6.145927969,14.00825715,149.7384441,70.2052789,73.36745141,Carrots
6.749712659,11.34684107,142.4819376,79.9818026,73.6276466,Carrots
6.560568928,13.61270242,147.9436938,77.76413702,67.81695575,Carrots
6.120208553,11.32941952,104.7118488,79.19366583,66.00095373,Carrots
6.446532111,10.95849783,135.4418436,74.11245062,50.50969999,Carrots
6.689303047,16.04216745,108.0510472,73.80337805,52.67190108,Carrots
6.682273662,11.83887278,122.4519225,77.38783768,62.82291713,Carrots
6.22974222,11.77331245,111.4935583,77.13624992,65.08649787,Carrots
6.069797288,19.14111899,127.3240367,72.27025134,70.5459448,Carrots
6.597935703,15.4714298,125.6977005,70.81122337,73.06157311,Carrots
6.029545463,11.83728481,138.1271717,73.91294722,71.84859731,Carrots
6.509433033,15.1672135,120.8593218,71.39934333,73.34623605,Carrots
6.773741392,19.49388187,122.7146921,79.8400378,58.84814007,Carrots
6.003404386,14.19286644,121.5298395,76.26997243,63.99435619,Carrots
6.682932362,18.46254515,140.3917951,72.7875434,67.90400517,Carrots
6.633415339,10.72039465,133.9272178,77.27065916,64.37974805,Carrots
6.02876311,15.53266288,123.6347888,76.62227597,61.36883027,Carrots
6.201932862,15.81051368,125.0313008,70.87083775,67.59722891,Carrots
6.033701512,17.29232884,106.2704963,73.71058862,54.54805976,Carrots
6.160537377,11.62090384,118.0594255,78.39129364,72.91419976,Carrots
6.417583721,17.727004,143.9398911,77.70469,52.15623711,Carrots
6.329448756,10.86173632,132.2595339,70.89336556,55.38547693,Carrots
6.354871264,12.65056024,142.1721697,78.66461417,51.84955114,Carrots
6.219155688,11.90093007,145.5721257,70.34909671,72.95973746,Carrots
6.552945933,12.28895566,140.666627,74.00181386,50.00441097,Carrots
6.148905048,10.03026251,106.479412,78.85149918,63.63930758,Carrots
6.401701425,14.28061637,139.6643938,70.99709326,65.81459804,Carrots
6.748542023,19.66590817,108.4123711,74.40264481,65.49093687,Carrots
6.567415593,11.54509865,108.3806123,79.51779073,59.73520496,Carrots
6.761257124,10.11991923,140.2193542,77.70832288,56.76007595,Carrots
6.092378355,17.23799688,145.4086853,78.67580484,56.85058866,Carrots
6.272876706,19.63186308,109.747245,71.4487949,66.32005115,Carrots
6.783688684,11.72668285,126.4844432,78.60359995,64.19670495,Carrots
6.016694774,13.77194301,109.7117167,74.06147436,57.38374972,Carrots
6.543354894,10.42155416,134.0371843,73.98010854,65.66915632,Carrots
6.60686243,14.16450935,116.6617824,71.1255201,72.24480154,Carrots
6.013488035,15.03051486,144.6574125,75.84164032,62.55878705,Carrots
6.617370727,19.09080664,121.0533725,72.77851355,64.3565789,Carrots
6.546665637,14.27838979,134.6801907,76.42657091,68.01406079,Carrots
6.222716489,17.42437464,138.3912662,72.82630367,64.47290523,Carrots
6.757568864,18.20231912,105.6082009,72.1136528,67.53752471,Carrots
6.762401191,11.96805886,136.3554124,74.48819544,63.32039024,Carrots
6.759984792,17.80690174,146.8815717,72.101064,63.76638362,Carrots
6.667753671,18.58147054,104.4936209,77.7591453,74.23335313,Carrots
6.783936884,19.83934255,110.2695118,77.58785779,67.11194806,Carrots
6.735331825,18.02666442,141.8972676,72.37225949,56.45443441,Carrots
6.35248338,19.78717377,108.3967831,72.14431181,74.79005704,Carrots
6.074783521,11.00005977,137.1280327,77.64329152,55.13384797,Carrots
6.144579501,10.91584901,122.016449,73.09553107,65.11332216,Carrots
6.255689743,14.27150403,113.9240159,76.87027562,67.15861768,Carrots
6.595193582,12.22833207,134.7232009,78.23170083,53.00005517,Carrots
6.01739528,18.87255824,133.0659941,75.26928919,67.63459439,Carrots
6.64120222,12.13932404,107.654597,72.70810739,57.73880055,Carrots
6.779587678,18.22533623,103.6459725,73.06477571,63.34739499,Carrots
6.201780402,15.99558959,130.3942894,72.42431347,70.31049042,Carrots
6.699197355,16.63537732,130.4443693,75.40018813,56.51732945,Carrots
6.71175754,11.3945172,128.4557998,72.04481497,56.18508654,Carrots
6.65768796,19.51496394,129.6763102,74.27537561,60.46101252,Carrots
6.281788227,11.4202756,126.6871259,74.61977817,66.20076023,Carrots
6.659020366,11.62744037,113.5434981,71.70802082,60.62130454,Carrots
6.150267721,18.26061055,104.6086262,78.77348035,66.05244124,Carrots
6.11358125,16.79100346,109.9929878,77.09458181,60.43407836,Carrots
6.780301478,14.28538674,122.2171933,75.79351846,67.34326372,Carrots
6.618217806,14.46169315,108.1380047,74.98317647,58.88098554,Carrots
6.468270064,16.89183767,108.7141446,79.46971483,54.9916099,Carrots
6.109050119,10.39875114,118.2077515,73.22466742,72.86229492,Carrots
6.048941043,17.20218735,134.7979233,75.67753685,72.94617785,Carrots
6.031878267,14.31988215,111.7446897,72.55015729,52.38905188,Carrots
6.342186569,17.61011496,111.7128818,73.71517888,59.6573264,Carrots
6.211783518,12.87867114,116.3710171,77.96190686,55.41484575,Carrots
6.770474965,10.93449071,126.4804163,70.53475537,59.03370722,Carrots
6.515200997,18.50848704,127.1958423,74.10284578,67.91411418,Carrots
6.16775049,18.47141765,136.5835226,71.60836213,64.95055723,Carrots
6.336112255,15.20343649,100.5690713,78.25358183,62.03159418,Carrots
6.729854678,10.60883809,110.9048837,74.77460461,63.95167552,Carrots
6.538146101,10.67590345,104.4611208,78.75665939,68.59629504,Carrots
6.772777133,15.78778563,106.9366438,72.80520239,62.56567681,Carrots
6.553725129,18.13666831,149.2155295,70.04288839,52.98741884,Carrots
6.462972641,13.33377713,124.0548094,70.42578327,67.96338168,Carrots
6.566058779,15.29198439,109.1871499,78.14762897,72.38831272,Carrots
6.141463752,16.88426026,131.8744604,78.64836561,58.18968522,Carrots
6.204452513,17.05585982,124.5538388,79.48144487,64.02741688,Carrots
6.780420785,14.13311914,103.2805515,78.35329347,60.90849744,Carrots
6.73154252,14.3860177,112.5134505,76.34694916,60.20160717,Carrots
6.398613302,12.69145255,148.9430222,78.91740275,69.14002071,Carrots
6.267925863,19.3457436,109.1671165,77.66562844,55.42290875,Carrots
6.596292591,11.87142191,107.1526298,78.01585195,61.48347269,Carrots
6.07021939,14.54171419,124.9473602,74.17862059,56.34577228,Carrots
6.778873061,19.83751313,131.9398129,77.94448793,50.65324487,Carrots
6.125052955,17.59760732,137.7141835,70.77887141,67.28363234,Carrots
6.502525116,13.74378001,119.1153315,74.27064034,61.42480768,Carrots
6.561721222,11.17883061,137.7895021,75.53939709,62.63452239,Carrots
6.014690757,19.73478622,118.6965052,76.779815,61.57381788,Carrots
6.7777413,13.89298631,141.31669,73.13864163,70.75229411,Carrots
6.612144204,13.34531981,145.434146,76.83783345,52.82052518,Carrots
6.294554069,19.86762794,116.6946937,75.88901781,55.71200471,Carrots
6.081532506,15.44736749,146.5570587,79.78372125,57.76524627,Carrots
6.026158093,11.80940928,102.5039097,71.31849732,66.31608987,Carrots
6.511306937,15.05201253,110.3368952,70.72384483,50.59349236,Carrots
6.25015625,12.04053465,129.0205116,72.72290755,54.07478971,Carrots
6.086637907,18.19111605,130.1820319,78.82216347,52.08796045,Carrots
6.773092019,10.39441091,108.344221,75.41628872,62.61163175,Carrots
6.665669904,11.94595095,109.4623198,78.73961064,73.80650304,Carrots
6.102808823,17.83556423,138.287146,73.35769024,68.93342091,Carrots
6.366922746,19.80498822,120.8036639,70.05849685,64.25464174,Carrots
6.679919784,13.3396247,125.9983633,70.74153825,54.28400955,Carrots
6.759306367,12.45383886,149.2306588,79.63984594,63.93332835,Carrots
6.20414303,12.6571254,112.570804,73.51905836,53.8791541,Carrots
6.140738128,15.51525241,108.6280296,74.44964294,74.66116882,Carrots
6.074161463,15.02544622,137.7716759,75.30485062,59.30846937,Carrots
6.32678703,17.08126863,127.6382486,79.78636206,61.37237082,Carrots
6.220685195,13.79489384,102.5384974,74.55078485,70.74095699,Carrots
6.724484201,15.97940818,109.2324508,75.64625362,52.81233483,Carrots
6.685088507,13.47237319,148.1687805,75.2478136,63.88405345,Carrots
6.364368021,17.29723924,104.9608563,71.85142135,63.50482792,Carrots
6.681668939,15.2112625,106.7291399,71.41900302,53.86350218,Carrots
6.277233536,10.70928753,149.9480174,73.57534092,52.62625146,Carrots
6.67676965,12.12764372,139.540793,76.07399871,51.79555294,Carrots
6.336798379,18.76055011,120.6912468,77.78644329,69.28423849,Carrots
6.537555126,17.19363748,135.6271577,75.20783747,66.12185884,Carrots
6.583457379,11.58843629,138.3453427,75.92886329,59.88441509,Carrots
6.250207282,11.17850147,112.713606,71.01298699,60.14280021,Carrots
6.454095666,15.28040855,109.4766852,71.64074951,54.15745422,Carrots
6.438358364,16.13230596,147.5389069,73.99646881,67.35296942,Carrots
6.402163794,18.35067441,114.3292587,72.43018827,72.49010021,Carrots
6.654022252,13.8068659,105.0959496,78.80046753,64.25985842,Carrots
6.708113748,16.95440228,117.932212,71.06892727,61.12024669,Carrots
6.347702971,14.34791857,143.5575383,74.94141698,64.55829979,Carrots
6.457424632,18.20478871,108.1118851,75.49122833,68.89094218,Carrots
6.447741861,15.73201067,107.3383698,79.87952522,67.368556,Carrots
6.28916419,12.445659,105.7006916,78.30887561,50.18599761,Carrots
6.07438719,17.58366876,146.1296572,77.64324359,60.21827732,Carrots
6.503985212,18.87435029,141.4858664,71.8544973,58.86278252,Carrots
6.779752986,11.54133109,118.6114986,76.36780785,55.47154354,Carrots
6.501608403,15.62928219,131.2469776,72.54888417,70.88441236,Carrots
6.565348259,16.04100611,144.7134182,71.31791157,62.3526036,Carrots
6.753234795,19.47938734,109.2890247,72.87533446,62.35568258,Carrots
6.082754041,11.57460475,101.4603594,72.65568132,70.45256824,Carrots
6.748113652,11.37099007,122.5153136,71.64236495,73.36166887,Carrots
6.243614677,17.01979906,122.5582223,78.14959451,69.24037811,Carrots
6.354089613,13.85710084,132.0700206,72.47507171,54.18124532,Carrots
6.444517994,17.09289667,114.9724204,74.50512181,58.55441994,Carrots
6.463005143,12.93363084,146.0058761,75.24510956,63.45412289,Carrots
6.589917421,19.58261557,101.5885806,74.19562752,74.62788586,Carrots
6.635393168,16.0834549,108.3570041,72.98625753,53.64117326,Carrots
6.76242845,17.18841893,139.6867292,71.38729248,71.58393552,Carrots
6.453226034,15.6892512,145.3911147,76.66011258,51.8582905,Carrots
6.743926503,18.66693076,139.3513612,76.77653587,74.29708009,Carrots
6.789323839,10.4208234,106.7059773,79.9067783,58.36679204,Carrots
6.785066161,12.04960029,143.7824379,75.23478266,59.7871798,Carrots
6.217342328,18.82749278,117.7496289,71.85266197,53.25605527,Carrots
6.796760987,10.69642646,123.2495443,75.71176898,54.0435108,Carrots
6.453885542,11.92744522,135.6473849,75.32204075,74.14369492,Carrots
6.126680318,14.26919838,113.8743824,78.85898978,74.54707376,Carrots
6.446495924,13.32507628,137.3629182,70.46112643,67.62154128,Carrots
6.393170765,19.73277343,107.6216053,73.26725201,54.17154435,Carrots
6.495360156,19.58281973,125.707115,79.58534386,62.40546856,Carrots
6.701011141,14.47771118,105.3484466,73.69537223,64.70277175,Carrots
6.77743943,17.80194377,121.9065215,72.20120324,70.61653802,Carrots
6.527712064,11.55892228,111.2208552,72.01652704,50.10210227,Carrots
6.669813992,14.08931949,119.780602,71.24695057,67.63206673,Carrots
6.601173247,10.85342634,131.9612335,78.39652319,54.99439631,Carrots
6.36173672,14.52567456,144.1367864,79.3539598,60.81250442,Carrots
6.773674695,12.18640843,113.1415138,75.51456896,57.3865145,Carrots
6.206518337,12.17731897,106.9916639,73.00486212,51.1709749,Carrots
6.103772304,18.27724468,103.9712595,74.35997384,71.80685464,Carrots
6.558486541,14.95244047,131.5553761,74.58289984,71.48947131,Carrots
6.568311159,18.82804259,120.5804754,79.39403972,56.22319389,Carrots
6.13755924,19.65737766,116.6316016,79.59683528,58.12007474,Carrots
6.358924221,12.12494676,142.6080047,74.22598031,68.87223231,Carrots
6.745039614,15.7969367,125.0796641,71.85735035,65.36567126,Carrots
6.138518253,16.55853264,108.3420391,70.81573617,61.00096766,Carrots
6.519839092,18.28495719,124.5939514,77.55243919,72.94067699,Carrots
6.568241151,12.11545374,115.6292291,78.05189465,60.87266677,Carrots
6.174868292,17.86646611,104.2118987,78.8079228,68.87520471,Carrots
6.467555369,12.81265972,148.4140949,77.78308715,64.81065316,Carrots
6.54932931,19.50224646,144.1390467,70.98713992,60.22916494,Carrots
6.309393971,12.61410949,115.8220873,70.30441127,66.51330142,Carrots
6.165505345,17.63044612,140.1089803,70.9714552,54.44333202,Carrots
6.730188338,10.22726379,113.6485668,73.82063178,53.36961798,Carrots
6.225233613,19.45656291,120.9112954,70.83642029,64.97054046,Carrots
6.068702372,18.38117901,128.814329,73.52965781,74.93755566,Carrots
6.702717201,12.73433668,119.9899117,74.27464459,52.24332967,Carrots
6.674695783,13.91473157,143.6861902,73.97415601,50.58016469,Carrots
6.142609011,11.32478351,139.1332826,73.84939659,59.12488689,Carrots
6.796416072,14.89269391,131.0447857,71.10836877,53.88012276,Carrots
6.378329769,15.59840148,114.2768237,71.43524689,58.91537131,Carrots
6.798966409,12.46243779,106.9918892,70.31443972,67.46629079,Carrots
6.670235501,17.94665152,146.5793993,73.60295874,54.74661837,Carrots
6.118033601,18.18543536,116.9478996,79.06082115,55.36997968,Carrots
6.08032272,13.72303586,125.7179915,79.72678922,51.1961756,Carrots
6.363707048,16.400721,108.544104,73.64135836,67.12342884,Carrots
6.011914041,11.88491027,134.8854761,78.10572358,68.51687561,Carrots
6.191839022,10.92043486,120.6787818,77.42829634,72.18513917,Carrots
6.074458573,17.07792968,146.0498103,73.18296936,50.55261745,Carrots
6.531797476,13.41414677,110.9614314,74.50953774,70.50120821,Carrots
6.236667826,19.3844783,143.4308133,71.17597405,71.52582006,Carrots
6.349088473,11.86211771,126.1852244,70.36507346,56.58736121,Carrots
6.535833107,11.42810162,123.7079149,77.97725538,65.75435237,Carrots
6.171174651,18.51400612,149.9811331,78.73608565,66.03519877,Carrots
6.619539485,18.00138714,105.1692844,78.44598777,57.19221447,Carrots
6.641357969,18.65188474,106.0520482,70.87889586,60.31988392,Carrots
6.79847847,11.22619926,135.6983483,75.97064507,65.16203128,Carrots
6.048538549,16.45881289,102.3577661,72.457486,73.49527373,Carrots
6.15315662,17.26500848,116.6885135,79.73561828,69.51062059,Carrots
6.505603671,15.81923981,111.3957275,76.08140501,62.80344593,Carrots
6.309035656,18.61073511,108.0561014,70.477321,61.11265225,Carrots
6.360623977,14.63022893,138.713746,76.88607513,60.86977085,Carrots
6.10974162,19.96357528,114.1671122,79.01823513,67.24615091,Carrots
6.160535137,19.99460776,147.8400363,74.3663308,50.04540796,Carrots
6.47518161,10.47257211,102.8730432,77.47016391,55.86290072,Carrots
6.006465752,15.2455765,106.9450207,70.79997507,74.20495679,Carrots
6.750002384,16.70820469,101.2705373,79.69535589,71.40797322,Carrots
6.422090781,12.814339,110.4088965,78.32442427,54.53265214,Carrots
6.639439353,15.21712232,113.7743819,79.5078114,56.34885062,Carrots
6.240459579,19.82328542,130.4108701,76.98535107,51.68451027,Carrots
6.201868614,12.96720703,101.8873993,77.96626353,50.30187796,Carrots
6.423649463,18.79039425,106.5006157,74.25045209,66.95460333,Carrots
6.438079655,15.67489689,132.2786346,71.76521549,56.84143674,Carrots
6.561293626,19.43576385,132.4132402,79.64603475,52.21781949,Carrots
6.170913742,15.67638571,120.4062755,70.2133409,55.96379413,Carrots
6.230553456,17.78194617,128.8185844,79.33008071,56.09963153,Carrots
6.491283499,13.7014164,126.0873562,71.45693122,72.91426903,Carrots
6.628649651,19.67512929,141.6008794,72.88887603,62.69268842,Carrots
6.739136929,11.94430604,104.3611982,79.46937121,56.72958614,Carrots
6.320222752,15.65137009,105.7974478,77.8241854,52.00971534,Carrots
6.188289574,18.74553988,124.9749242,70.1004682,64.2278616,Carrots
6.187523373,19.44698775,108.2243839,72.98172348,56.52954836,Carrots
6.783577905,14.20923601,137.0487645,79.07704309,55.69862201,Carrots
6.144064578,12.56491687,120.1851994,79.26629937,53.52402904,Carrots
6.611740705,11.65851932,105.0931935,73.82917915,74.50382824,Carrots
6.583155702,16.21837216,116.1338892,72.61503065,55.83381655,Carrots
6.784335136,18.4137355,119.6093219,74.47524926,67.18236969,Carrots
6.334920097,15.61808905,108.4596259,77.50533482,66.61469438,Carrots
6.334006258,19.6391434,130.3910272,76.83722671,74.00085455,Carrots
6.703011959,11.63084855,130.6142955,70.72399093,52.5725438,Carrots
6.411785217,12.63456967,148.1881164,78.63313551,60.91202979,Carrots
6.035930135,13.51109513,102.8124513,76.54064864,59.44358469,Carrots
6.610563065,15.56605397,111.2927063,71.17484857,50.2798756,Carrots
